img,rating,reviews,manufacturer,title,model,price,shipping_price,original_price
https://c1.neweggimages.com/productimage/nb300/14-932-750-01.jpg,4.5,235,GIGABYTE,GIGABYTE AORUS Radeon RX 9070 XT 16GB GDDR6 PCI Express 5.0 x16 Graphics Card GV-R9070XTAORUS E-16GD,GV-R9070XTAORUS E-16GD,1179.99,0.0,1179.99
https://c1.neweggimages.com/productimage/nb300/14-126-512-02.jpg,4.5,2,ASUS,REFURBISHED ASUS TUF Gaming GeForce RTX 3070 Ti 8GB GDDR6X PCI Express 4.0 Graphics Card TUF-RTX3070TI-O8G-GAMING,TUF-RTX3070TI-O8G-GAMING,289.99,0.0,289.99
https://c1.neweggimages.com/productimage/nb300/14-126-711-02.png,4.6,148,ASUS,"ASUS Dual GeForce RTX 4070 SUPER EVO OC Edition 12GB GDDR6X (PCIe 4.0, 12GB GDDR6X, DLSS 3, HDMI 2.1a, DisplayPort 1.4a, 2.5-slot design, Axial-tech fan design, 0dB technology) DUAL-RTX4070S-O12G-EVO",DUAL-RTX4070S-O12G-EVO,994.25,0.0,994.25
https://c1.neweggimages.com/productimage/nb300/14-126-482-01.jpg,4.9,47,ASUS,ASUS ROG Strix GeForce RTX 3090 24GB GDDR6X PCI Express 4.0 SLI Support Graphics Card ROG-STRIX-RTX3090-O24G-WHITE,STRIX3090-O24G-WHITE,2199.0,0.0,2199.0
https://c1.neweggimages.com/productimage/nb300/AGKCD2204110P2JAS00.jpg,0.0,0,ASUS,REFURBISHED ASUS TUF-RTX3070TI-O8G-GAMING TUF Gaming GeForce RTX 3070 Ti Video Card,TUF-RTX3070TI-O8G-GASNRFB,399.49,60.0,399.49
https://c1.neweggimages.com/productimage/nb300/14-202-449-01.png,4.2,12,Sapphire Tech,SAPPHIRE PURE Radeon RX 9070 XT 16GB GDDR6 PCI Express 5.0 x16 ATX Graphics Card 11348-02-20G,11348-02-20G,969.0,0.0,969.0
https://c1.neweggimages.com/productimage/nb300/BR2DD2606150N5RHG40.jpg,0.0,0,ASUS,"ASUS NVIDIA GeForce RTX 5060 LP BRK 8GB GDDR7 OC Edition Graphics Card (PCIe 5.0, 8GB GDDR7, HDMI/DP 2.1, Low-Profile Design, IP5X Dust Resistance), 3 Year Warranty",537470445050,629.99,5.0,629.99
https://c1.neweggimages.com/productimage/nb300/C0JHS2508200M6RL019.jpg,0.0,0,Unknown,SongryVGA GT 1030 2GB Low Profile Graphics Card GDDR4 PCIe 3.0 HDMI DisplayPort Outputs Compact SFF/Thin ITX/HTPC PC,GT 1030 2GB Gddr4 DH,95.99,0.0,105.02
https://c1.neweggimages.com/productimage/nb300/BM9SS2503100PE8UXED.jpg,0.0,0,Unknown,"GUNNIR Intel Arc B570 Photon 10G OC Gaming Graphics Card (PCIe 4.0, 10GB GDDR6, HDMI 2.1, DisplayPort 2.1) Black",B570 Photon 10G OC,339.0,0.0,359.0
https://c1.neweggimages.com/productimage/nb300/A1K6S241203139RSFD6.jpg,0.0,0,Unknown,PNY Technologies NVIDIA RTX A1000 Professional Graphics Board NVIDIA RTX A1000 Small Form Factor NVIDIA Ampere Architecture 8GB GDDR6 GPU Memory,VCNRTXA1000ATX-B,569.0,0.0,569.0
https://c1.neweggimages.com/productimage/nb300/BP4YS2605260JZ1HBB9.jpg,0.0,0,NVIDIA,"NVIDIA RTX 4000 Ada 20GB Graphics Card, 160-bit GDDR6 PCI Express 4.0 x16 Graphics Card, RTX 4000 Ada generation 20GB Video card",NVIDIA RTX 4000 Ada 20GB,2250.0,0.0,2250.0
https://c1.neweggimages.com/productimage/nb300/14-126-825-03.png,5.0,1,ASUS,ASUS DUAL OC RTX 5070 GeForce RTX 5070 12GB 192-Bit GDDR7 PCI Express 5.0 x16 Graphics Card DUAL-RTX5070-O12G DLSS 4.0,DUAL-RTX5070-O12G,1271.39,0.0,1271.39
https://c1.neweggimages.com/productimage/nb300/14-137-953-12.jpg,4.6,166,MSI,MSI Gaming GeForce RTX 5060 Ti 16GB GDDR7 PCI Express 5.0 x 16 (use x8) ATX Graphics Card RTX 5060 Ti 16G GAMING TRIO OC WHITE,RTX 5060 Ti 16G GAMING TRIO OC WHITE,1066.03,0.0,1066.03
https://c1.neweggimages.com/productimage/nb300/ARUXS2111220EOC0C7A.jpg,0.0,0,NVIDIA,NVIDIA RTX A4000 16GB PCI Express 4.0 x16 Video Card VCNRTXA4000-PB,nvidia a4000,1298.0,0.0,1298.0
https://c1.neweggimages.com/productimage/nb300/BTK0S2412200HUW2113.jpg,0.0,0,Intel,"Intel Arc B580 12GB 192 Bit GDDR6 456Gb/s 20 XE Cores, 20 Ray Tracking units, Up to 8K Resolution at 120Hz HDR, Intel ARC B580 Limited Edition Battlemage Video Card",Intel Arc B580 12GB,590.0,0.0,590.0
https://c1.neweggimages.com/productimage/nb300/14-137-908-04.png,4.5,248,MSI,MSI VANGUARD GeForce RTX 5080 16GB GDDR7 PCI Express 5.0 Graphics Card RTX 5080 16G VANGUARD SOC,RTX 5080 16G VANGUARD SOC,2399.0,0.0,2399.0
https://c1.neweggimages.com/productimage/nb300/A6ZPD200912731OK.jpg,0.0,0,HP,Hpe Quadro Rtx 6000 Graphic Card - 24 Gb Gddr6,R0Z45C,1399.0,0.0,1399.0
https://c1.neweggimages.com/productimage/nb300/14-137-442-V01.jpg,4.0,2,MSI,REFURBISHED MSI GeForce RTX 2080 SUPER 8GB GDDR6 PCI Express 3.0 x16 SLI Support Graphics Card RTX 2080 Super Gaming X TRIO,2080SuperGamingXTrio,229.99,0.0,229.99
https://c1.neweggimages.com/productimage/nb300/BP4YS2605010RZA5652.jpg,0.0,0,NVIDIA,"NVIDIA RTX A4000 16G Single-slot Professional Graphics Card, Industrial Package, GDDR6 ECC Memory, 256-bit, Bandwidth 448 GB/s, DP1.4a X4, Modeling and Rendering, Film and Video Post-Production",RTX A4000 16G,1298.0,0.0,1298.0
https://c1.neweggimages.com/productimage/nb300/ADFRD210504SDCR8.jpg,3.0,2,NVIDIA,REFURBISHED NVIDIA GeForce GRID K520 Fanless 8GB GDDR5 GRID K520 Video Graphic Card GPU,GRID K520-SR,33.25,0.0,33.25
https://c1.neweggimages.com/productimage/nb300/AWFGS2306170GWGMVA4.jpg,0.0,0,ASRock,"REFURBISHED ASRock AMD Radeon RX 5700 XT Challenger D 8G OC 256-bit GDDR6 3 x DisplayPort, 1 x HDMI 281 x 137 x 42mm Video Cards",ASRock AMD Radeon RX 5700 XT Challenger1,169.99,30.0,169.99
https://c1.neweggimages.com/productimage/nb300/14-500-620-02.jpg,4.0,1,ZOTAC,ZOTAC AMP GeForce RTX 5060 8GB GDDR7 PCI Express 5.0 x8 ATX Graphics Card RTX 5060 AMP ZT-B50600F-10M,ZT-B50600F-10M,469.99,0.0,469.99
https://c1.neweggimages.com/productimage/nb300/14-126-611-13.jpg,4.7,57,ASUS,"ASUS TUF Gaming NVIDIA GeForce RTX 3070 Ti OC V2 Graphics Card (PCIe 4.0, 8GB GDDR6X, HDMI 2.1, DisplayPort 1.4a, Military-grade Certification, GPU Tweak III) TUF-RTX3070TI-O8G-V2-GAMING",TUF-RTX3070TI-O8G-V2-GAMING,795.0,0.0,795.0
https://c1.neweggimages.com/productimage/nb300/BJXUS2607020IZLB44D.jpg,0.0,0,Unknown,SRhonyra GT 1030 Graphics Card 2GB Low Profile Graphics Card GDDR5 64 Bit PCI-e 3.0 x4 Compatible x8 x16 Dual HDMI Displays 2 Monitor Video Card Support DirectX 12 OpenGL 4.5 HDCP 2.2,SR1032H21,119.95,0.0,155.94
https://c1.neweggimages.com/productimage/nb300/BJXUS2304030KYG0F28.jpg,0.0,0,Unknown,"SRhonyra GTX 1050 2GB low-profile graphics card, HDMI and DisplayPort outputs, GDDR5 128-bit PCIe 3.0 x16, single-slot width, low-profile-ready card for compact PCs",SR105D5LP2G1,115.59,0.0,199.99
https://c1.neweggimages.com/productimage/nb300/14-932-809-02.jpg,4.8,158,GIGABYTE,GIGABYTE Gaming Radeon RX 9060 XT 8GB GDDR6 PCI Express 5.0 x16 ATX Graphics Card GV-R9060XTGAMING-8GD RX 9060XT,GV-R9060XTGAMING -8GD,579.0,0.0,579.0
https://c1.neweggimages.com/productimage/nb300/14-137-886-03.jpg,4.8,82,MSI,MSI Gaming GeForce RTX 4080 SUPER 16GB GDDR6X PCI Express 4.0 ATX Graphics Card RTX 4080 SUPER 16G GAMING X SLIM,RTX 4080 SUPER 16G GAMING X SLIM,1853.67,0.0,1899.0
https://c1.neweggimages.com/productimage/nb300/AZUES2605260K7RCA53.jpg,0.0,0,Unknown,Yeston Sakura Nvidia GeForce RTX 5070Ti 16GB GDDR7 256bit Gaming GPU PCI-Express 5.0 video cards DLSS4.5 Ray Tracing VR Ready Desktop computer PC video gaming graphics card,YT RTX-507T-16D7-SOA-05PCI,1299.0,0.0,1299.0
https://c1.neweggimages.com/productimage/nb300/ADFRD2605221EJ2THA1.jpg,0.0,0,ASUS,REFURBISHED ASUS Prime GeForce RTX 5080 OC Edition 16G GDDR7 Video Graphics Card,PRIME-RTX5080-O16G,1399.99,0.0,1399.99
https://c1.neweggimages.com/productimage/nb300/ADFRD22042300YX20CF.jpg,0.0,0,NVIDIA,NVidia GeForce RTX 3090 Founders Edition 24GB GDDR6 Geforce RTX 3090 FE Video Graphic Card GPU,Geforce 3090 FE-R,1995.0,0.0,1995.0
https://c1.neweggimages.com/productimage/nb300/14-137-610-V01.jpg,4.8,58,MSI,MSI Suprim GeForce RTX 3090 24GB GDDR6X PCI Express 4.0 Graphics Card RTX 3090 SUPRIM X 24G,RTX 3090 SUPRIM X 24G,2099.0,0.0,2099.0
https://c1.neweggimages.com/productimage/nb300/AZG4S210914REtdm.jpg,4.6,53,GIGABYTE,"GIGABYTE GeForce GT 1030 Low Profile 2GB, GV-N1030D5-2GL",GV-N1030D5-2GL,248.0,0.0,248.0
https://c1.neweggimages.com/productimage/nb300/14-137-462-Z07.jpg,4.3,221,MSI,MSI GeForce RTX 2080 8GB GDDR6 PCI Express 3.0 x16 SLI Support Graphics Card RTX 2080 VENTUS GP 8G,RTX2080 VENTUS GP 8G,740.0,0.0,740.0
https://c1.neweggimages.com/productimage/nb300/ADFRD2309221BKHR775.jpg,0.0,0,MSI,REFURBISHED MSI GeForce RTX 4080 Ventus 3X OC 16GB GDDR6X 4080 16GB VENTUS 3X OC Video Graphic Card GPU,4080 16GB VENTUS 3X OC-R,1269.0,0.0,1269.0
https://c1.neweggimages.com/productimage/nb300/14-137-528-V01.jpg,4.2,72,MSI,USED - VERY GOOD MSI GeForce RTX 2070 SUPER 8GB GDDR6 PCI Express 3.0 x16 SLI Support Graphics Card RTX 2070 SUPER VENTUS GP OC,RTX2070S VENTUS GPOC,355.0,60.0,366.0
https://c1.neweggimages.com/productimage/nb300/AJEPS2501160CP1ZHBC.jpg,0.0,0,GIGABYTE,"REFURBISHED GIGABYTE GeForce RTX 4070 SUPER WINDFORCE OC 12G Graphics Card, 3x WINDFORCE Fans, 12GB 192-bit GDDR6X, GV-N407SWF3OC-12GD  Video Card",GV-N407SWF3OC-12GD,1758.0,0.0,1758.0
https://c1.neweggimages.com/productimage/nb300/14-150-918-05.png,0.0,0,XFX,XFX SWIFT Radeon RX 9060 XT 8GB GDDR6 PCI Express 5.0 x16 ATX Graphics Card SWIFT RX 9060 XT OC Triple Fan,RX-96TS38GB7,490.99,0.0,490.99
https://c1.neweggimages.com/productimage/nb300/C0JHS2605290IUAXU91.jpg,0.0,0,Unknown,"SongryVGA R7 350 2GB Multi Monitor Graphics Card GDDR5 HDMI x6 PCIe 3.0 Dual Slot Design Display Splitting for Stock Trading, Surveillance, Digital Signage, 6-Screen Support",R7 350 2GB 6HDMI,109.95,0.0,142.95
https://c1.neweggimages.com/productimage/nb300/14-137-055-08.jpg,4.6,677,MSI,MSI GeForce GTX 1050 Ti 4GB GDDR5 PCI Express 3.0 x16 ATX Graphics Card GTX 1050 Ti 4GT OC,GTX 1050 Ti 4GT OC,339.0,0.0,339.0
https://c1.neweggimages.com/productimage/nb300/14-126-540-V15.jpg,4.6,14,ASUS,ASUS Dual GeForce RTX 3060 Ti V2 MINI OC Edition 8GB GDDR6 PCI Express 4.0 Video Card DUAL-RTX3060TI-O8G-MINI-V2 (LHR),DUAL-RTX3060TI-O8G-MINI-V2,508.0,0.0,508.0
https://c1.neweggimages.com/productimage/nb300/14-500-587-02.jpg,4.7,70,ZOTAC,"ZOTAC GAMING GeForce RTX 4070 Ti SUPER Trinity OC DLSS 3 16GB GDDR6X 256-bit 21 Gbps PCIE 4.0 Gaming Graphics Card, IceStorm 2.0 Advanced Cooling, SPECTRA 2.0 ARGB Lighting, ZT-D40730J-10P",ZT-D40730J-10P,1449.0,0.0,1449.0
https://c1.neweggimages.com/productimage/nb300/14-126-777-01.png,4.6,249,ASUS,ASUS ROG Strix GeForce RTX 5070 Ti 16GB 256-Bit GDDR7 Graphics Card PCI Express 5.0 DLSS 4.0 ROG-STRIX-RTX5070TI-16G-GAMING,ROG-STRIX-RTX5070TI-16G-GAMING,1579.0,0.0,1579.0
https://c1.neweggimages.com/productimage/nb300/BP4YS2506290CBF2B9B.jpg,0.0,0,ASUS,ASUS TUF Gaming GeForce RTX 4070 Ti Super OG OC Edition Gaming Graphics Card (PCIe 4.0 16GB GDDR6X DLSS 3 HDMI 2.1a DisplayPort 1.4a) TUF-RTX4070TIS-O16G-OG-GAMING,TUF-RTX4070TIS-O16G-OG-GAMING D6X,1389.0,0.0,1389.0
https://c1.neweggimages.com/productimage/nb300/14-500-520-V01.jpg,0.0,0,ZOTAC,REFURBISHED ZOTAC TRINITY OC LHR GeForce RTX 3080 10GB GDDR6X PCI Express 4.0 Graphics Card ZT-A30800J-10PLHR,ZT-A30800J-10PLHR,379.99,0.0,379.99
https://c1.neweggimages.com/productimage/nb300/BG5RS230428101XA302.jpg,0.0,0,NVIDIA,NVIDIA GeForce RTX 4070 Founders Edition Graphics Card 12GB GDDR6X - Titanium and Black,900-1G141-2544-000,1032.0,0.0,1032.0
https://c1.neweggimages.com/productimage/nb300/14-930-066-07.jpg,4.6,532,ASRock,ASRock Radeon RX 6600 Challenger D 8GB GDDR6 PCI Express 4.0 Graphics Card RX6600 CLD 8G,RX6600 CLD 8G,445.0,0.0,445.0
https://c1.neweggimages.com/productimage/nb300/14-126-706-03.png,0.0,0,ASUS,"ASUS Dual GeForce RTX 4060 Ti V2 OC Edition (PCIe 4.0, 8GB GDDR6, DLSS 3, HDMI 2.1a, DisplayPort 1.4a, 2-slot design, Axial-tech fan design, 0dB technology) DUAL-RTX4060TI-O8G-V2",DUAL-RTX4060TI-O8G-V2,542.0,0.0,542.0
https://c1.neweggimages.com/productimage/nb300/ADFRD2412181ECYBJD3.jpg,0.0,0,ASUS,REFURBISHED ASUS RTX 4060 Ti EVO OC 8GB GDDR6 DUAL-RTX4060TI-O8G-EVO Video Graphics Card,DUAL-RTX4060TI-O8G-EVO,349.99,0.0,349.99
https://c1.neweggimages.com/productimage/nb300/14-930-022-V01.jpg,3.5,311,ASRock,USED - LIKE NEW ASRock Radeon RX 5700 XT 8GB GDDR6 PCI Express 4.0 Graphics Card RX 5700 XT TAICHI X 8G OC+,RX5700XTTAICHIXOC,250.0,0.0,250.0
https://c1.neweggimages.com/productimage/nb300/14-131-798-V08.jpg,4.0,3,PowerColor,REFURBISHED PowerColor RED DEVIL Radeon RX 6950 XT 16GB GDDR6 PCI Express 4.0 ATX Graphics Card AXRX 6950XT 16GBD6-3DHE/OC,AXRX 6950XT 16GBD6-3DHE/OC,489.99,0.0,489.99
https://c1.neweggimages.com/productimage/nb300/BP4YS2506291EYAK724.jpg,0.0,0,ASUS,"ASUS ROG Strix GeForce RTX 4090 OC Edition Gaming Graphics Card (PCIe 4.0, 24GB GDDR6X, HDMI 2.1a, DisplayPort 1.4a) ROG-STRIX-RTX4090-O24G-GAMING",ROG-STRIX-RTX4090-O24G-GAMING D6X,3765.0,0.0,3765.0
https://c1.neweggimages.com/productimage/nb300/14-137-638-V06.jpg,4.5,2,MSI,MSI Ventus GeForce RTX 3060 12GB GDDR6 PCI Express 4.0 Graphics Card RTX 3060 VENTUS 2X 12G,RTX 3060 Ventus 2X 12G,595.99,0.0,595.99
https://c1.neweggimages.com/productimage/nb300/B9ZZS25061610EHOT2E.jpg,5.0,3,NVIDIA,NVIDIA - GeForce RTX 5080 16GB GDDR7 Graphics Card - Gun Metal,900-1G144-2545-000,2163.0,0.0,2163.0
https://c1.neweggimages.com/productimage/nb300/ADFRS25112811ACC8E4.jpg,0.0,0,ASUS,REFURBISHED ASUS ROG Astral GeForce RTX 5090 32GB GDDR7 OC Gaming Video Graphics Card,ROG-ASTRAL-RTX5090-O32G-GAMING,5799.99,0.0,5799.99
https://c1.neweggimages.com/productimage/nb300/14-487-548-01.jpg,0.0,0,Unknown,"REFURBISHED EVGA GeForce RTX 3080 Ti XC3 ULTRA GAMING Video Card, 12G-P5-3955-KR, 12GB GDDR6X, iCX3 Cooling, ARGB LED, Metal Backplate",12G-P5-3955-KR,549.99,0.0,549.99
https://c1.neweggimages.com/productimage/nb300/14-125-830-01.jpg,0.0,0,GIGABYTE,REFURBISHED GIGABYTE GeForce GT 730 2GB DDR3 PCI Express 2.0 Graphics Card GV-N730-2GI,GV-N730-2GI,39.99,0.0,39.99
https://c1.neweggimages.com/productimage/nb300/14-932-794-11.jpg,4.5,114,GIGABYTE,GIGABYTE Eagle GeForce RTX 5060 Ti 8GB GDDR7 PCI Express 5.0 x8 ATX Graphics Card GV-N506TEAGLEOC ICE-8GD,GV-N506TEAGLEOC ICE-8GD,519.99,0.0,519.99
https://c1.neweggimages.com/productimage/nb300/BP4YS2504070EVB01A8.jpg,0.0,0,ASUS,"ASUS ROG Strix GeForce RTX 4080 OC WHITE Edition Gaming Graphics Card (PCIe 4.0, 16GB GDDR6X, HDMI 2.1a, DisplayPort 1.4a) ROG-STRIX-RTX4080-O16G-WHITE Video Card",4080 ROG STRIX WHITE QX,1556.85,0.0,1556.85
https://c1.neweggimages.com/productimage/nb300/14-137-925-26.jpg,4.6,393,MSI,MSI INSPIRE GeForce RTX 5070 Ti 16GB GDDR7 PCI Express 5.0 Graphics Card RTX 5070 Ti 16G INSPIRE 3X OC PLUS,RTX 5070 Ti 16G INSPIRE 3X OC PLUS,1449.99,0.0,1449.99
https://c1.neweggimages.com/productimage/nb300/14-932-690-02.jpg,4.6,9,GIGABYTE,"GIGABYTE GeForce RTX 3050 OC Low Profile 6G Graphics Card, 2x WINDFORCE Fans, 6GB GDDR6 96-bit GDDR6, GV-N3050OC-6GL Graphics Card",GV-N3050OC-6GL,425.9,0.0,425.9
https://c1.neweggimages.com/productimage/nb300/AAJ2D250304147LBY6A.jpg,5.0,1,NVIDIA,REFURBISHED HPE NVIDIA Tesla P100 16GB HBM2 PCIe GPU Accelerator 868199-001 868585-001 900-2H400-0300-031,868199-001,94.49,0.0,94.49
https://c1.neweggimages.com/productimage/nb300/A98Y_1_201805211598553359.jpg,0.0,0,NVIDIA,NVIDIA Tesla P100 Graphic Card - 16 GB HBM2,900-2H400-0002-000,167.99,0.0,167.99
https://c1.neweggimages.com/productimage/nb300/14-500-502-01.jpg,0.0,0,ZOTAC,"REFURBISHED ZOTAC GAMING GeForce RTX 3080 Trinity 10GB GDDR6X 320-bit 19 Gbps PCIE 4.0 Gaming Graphics Card, IceStorm 2.0 Advanced Cooling, SPECTRA 2.0 RGB Lighting, ZT-A30800D-10P",ZT-A30800D-10P,449.99,0.0,449.99
https://c1.neweggimages.com/productimage/nb300/14-137-805-01.jpg,4.4,20,MSI,MSI Gaming GeForce RTX 4060 8GB GDDR6 PCI Express 4.0 x8 ATX Graphics Card RTX 4060 GAMING X 8G,RTX 4060 GAMING X 8G,559.0,0.0,559.0
https://c1.neweggimages.com/productimage/nb300/AJEPS25022215W46LF4.jpg,0.0,0,ASUS,REFURBISHED ASUS Dual RTX 4060 OC 8GB GDDR6 ATX Graphics Card (DUAL-RTX4060-O8G-V2),90YV0JC4-M0NB00,339.99,0.0,339.99
https://c1.neweggimages.com/productimage/nb300/BP4YS2503080JQYMF72.jpg,0.0,0,Sapphire Tech,SAPPHIRE Tech PULSE Radeon RX 7900 XTX 24GB GDDR6 PCI Express 4.0 x16 ATX Video Card 11322-02-20G,PULSE 7900XTX,1399.99,0.0,1399.99
https://c1.neweggimages.com/productimage/nb300/AWFGS2504170F4IGC85.jpg,0.0,0,GIGABYTE,REFURBISHED GIGABYTE GeForce RTX 3090 TURBO 24G 24GB GDDR6X PCI Express 4.0 16X 384bit Video Card,1344500,1499.99,0.0,1499.99
https://c1.neweggimages.com/productimage/nb300/14-932-468-01.jpg,4.6,74,GIGABYTE,GIGABYTE Gaming OC GeForce RTX 3060 Ti 8GB GDDR6 PCI Express 4.0 ATX Video Card GV-N306TGAMING OC-8GD REV 2.0 (LHR),GV-N306TGAMING OC-8G,519.0,0.0,519.0
https://c1.neweggimages.com/productimage/nb300/14-150-868-V01.jpg,4.5,371,XFX,XFX SPEEDSTER SWFT105 Radeon RX 6400 4GB GDDR6 PCI Express 4.0 Low Profile Graphics Card RX-64XL4SFG2,RX-64XL4SFG2,389.0,0.0,389.0
https://c1.neweggimages.com/productimage/nb300/14-127-947-S99.jpg,4.6,636,MSI,MSI GeForce GTX 1070 8GB GDDR5 PCI Express 3.0 x16 SLI Support ATX Graphics Card GTX 1070 GAMING X 8G,GTX 1070 GAMING X 8G,299.0,0.0,299.0
https://c1.neweggimages.com/productimage/nb300/BP4YS25070102S5Y004.jpg,0.0,0,ASUS,ASUS ROG Astral GeForce RTX 5090 32GB GDDR7 OC Edition ROG-ASTRAL-RTX5090-O32G-GAMING DLSS 4.0 PCI Express 5.0 Graphics Card,ROG-ASTRAL-RTX5090-O32G-GAMING D7,5999.0,0.0,5999.0
https://c1.neweggimages.com/productimage/nb300/AXZZS2303240M893B8E.jpg,5.0,1,Unknown,"MAXSUN GeForce RTX 4080 OC 16GB iCraft Anime GPU Graphics Card GDDR6X, PCI Express 4.0 X16, 256-bit, 3x DisplayPort 1.4a, HDMI 2.1a Video Card",MS-RTX4080 iCraft OC 16G iCraft Limited,1499.0,0.0,1499.0
https://c1.neweggimages.com/productimage/nb300/14-932-402-V01.jpg,4.9,40,GIGABYTE,"GIGABYTE GeForce RTX 3060 GAMING OC 12G Graphics Card, 3 x WINDFORCE Fans, 12GB 192-bit GDDR6, GV-N3060GAMING OC-12GD Video Card",GV-N3060GAMINGOC12GD,498.0,0.0,498.0
https://c1.neweggimages.com/productimage/nb300/14-131-812-01.jpg,4.5,90,PowerColor,PowerColor Hellhound Spectral White Radeon RX 7900 XTX Video Card RX7900XTX 24G-L/OC/WHITE,RX7900XTX 24G-L/OC/WHITE,1480.6,0.0,1480.6
https://c1.neweggimages.com/productimage/nb300/BP4YS250326064RPTD0.jpg,0.0,0,ASUS,ASUS GeForce GT 710 GT710-SL-2GD5-BRK-EVO 2GB DDR5 Video Card,GT710-SL-2GD5-BRK-EVO NEW,64.49,0.0,64.49
https://c1.neweggimages.com/productimage/nb300/AEEN_1_20180906297617749.jpg,0.0,0,Lenovo,USED - VERY GOOD Lenovo-IMSourcing GeForce GT 620 Graphic Card - 810 MHz Core - 1 GB DDR3 SDRAM - Single Slot Space Required,03T7121,18.74,0.0,18.74
https://c1.neweggimages.com/productimage/nb300/A6ZPD22101918VGSWE7.jpg,0.0,0,Lenovo,Lenovo NVIDIA Tesla T4 Graphic Card 16 GB Passive Cooler PC 4X67A14926,4X67A14926,767.99,0.0,1027.49
https://c1.neweggimages.com/productimage/nb300/14-202-286-V06.jpg,4.1,9,Sapphire Tech,USED - VERY GOOD SAPPHIRE Radeon RX 550 DirectX 12 100414P2GL 2GB 128-Bit GDDR5 Video Card,100414P2GL,56.0,30.0,76.0
https://c1.neweggimages.com/productimage/nb300/BP4YS2504190GSFQ379.jpg,0.0,0,ASUS,ASUS TUF Gaming GeForce RTX 5070 Ti OC Edition 16GB GDDR7 TUF-RTX5070TI-O16G-GAMING PCI-Express 5.0 DLSS 4.0 Graphics Card,TUF-RTX5070TI-O16G-GAMING OC,1479.0,0.0,1479.0
https://c1.neweggimages.com/productimage/nb300/C0JHS2605290ISENY91.jpg,0.0,0,Unknown,"SongryVGA RX 580 8GB Multi Monitor Graphics Card PCIe 3.0 x16 Interface 6 HDMI GDDR5 Outputs for 6 Monitors 4K Display, Compact Design for Trading and Video Wall Applications",RX 580 8G 6H,268.85,0.0,399.95
https://c1.neweggimages.com/productimage/nb300/BTK0S2601050JEHF14C.jpg,0.0,0,Sapphire Tech,SAPPHIRE PULSE Radeon RX 6400 4GB(ATX ) GDDR6 PCI Express 4.0 Graphics Card,PULSE Radeon RX 6400 4GB,241.53,0.0,241.53
https://c1.neweggimages.com/productimage/nb300/A6V6_131892134822443207UHmuOK7nLc.jpg,5.0,1,NVIDIA,NVIDIA GeForce RTX 2080 Ti Founders Edition 11GB GDDR6 PCI Express 3.0 Graphics Card,B07LC1L4RJ,699.0,0.0,859.0
https://c1.neweggimages.com/productimage/nb300/V1PTD24052219T3ZDDE.jpg,0.0,0,NVIDIA,REFURBISHED NVIDIA Tesla P40 24GB DDR5 GPU Accelerator Card Dual PCI-E 3.0 x16 699-2G610-020,726597569507,351.99,0.0,354.99
https://c1.neweggimages.com/productimage/nb300/14-500-540-17.jpg,4.4,38,ZOTAC,"ZOTAC GAMING GeForce RTX 4090 Trinity OC DLSS 3 24GB GDDR6X 384-bit 21 Gbps PCIE 4.0 Gaming Graphics Card, IceStorm 3.0 Advanced Cooling, SPECTRA 2.0 RGB Lighting, ZT-D40900J-10P",ZT-D40900J-10P,3499.0,0.0,3499.0
https://c1.neweggimages.com/productimage/nb300/14-137-937-04.jpg,4.7,210,MSI,MSI Gaming GeForce RTX 5070 12GB GDDR7 PCI Express 5.0 ATX Graphics Card RTX 5070 12G GAMING TRIO OC WHITE,RTX 5070 12G GAMING TRIO OC WHITE,1077.9,0.0,1077.9
https://c1.neweggimages.com/productimage/nb300/14-137-719-S01.jpg,4.8,44,MSI,MSI Ventus GeForce RTX 2060 12GB GDDR6 PCI Express 3.0 x16 ATX Graphics Card RTX 2060 VENTUS GP 12G OC,RTX 2060 VENTUS GP 12G OC,745.0,0.0,745.0
https://c1.neweggimages.com/productimage/nb300/BP4YS2604080FWT5VE3.jpg,0.0,0,ASUS,"ASUS PRIME Radeon RX 9060 XT 16GB GDDR6 PCI Express 5.0 x16 ATX Graphics Card, PRIME-RX9060XT-16G RX 9060XT 16GB",PRIME-RX9060XT-16G,899.99,0.0,899.99
https://c1.neweggimages.com/productimage/nb300/14-125-816-01.jpg,0.0,0,GIGABYTE,REFURBISHED GIGABYTE GeForce GT 730 2GB GDDR5 PCI Express 2.0 Plug-in Card Graphics Card GV-N730D5-2GI,GV-N730D5-2GI,39.99,0.0,39.99
https://c1.neweggimages.com/productimage/nb300/BTK0S2509230IEBCZ36.jpg,5.0,1,ASUS,ASUS ROG Astral GeForce RTX 5080 16GB GDDR7 OC RO JI x HATSUNE MIKU Edition PCI-Express 5.0 DLSS 4.0 Graphics Card - RO JI x HATSUNE MIKU Edition,ROG Astral RTX 5080 RO JI x HATSUNE MIKU,3468.52,29.99,3468.52
https://c1.neweggimages.com/productimage/nb300/ADDTD2310270C1BYVA4.jpg,0.0,0,ASRock,REFURBISHED ASROCK RX 6800 XT PG D 16G OC 16GB AMD RADEON GRAPHICS RX6800XT-PGD-16GO,RX6800XT-PGD-16GO,429.49,60.0,429.49
https://c1.neweggimages.com/productimage/nb300/ADFRD26042813B3BJD9.jpg,0.0,0,XFX,REFURBISHED XFX Radeon RX 580 8GB GDDR5 Video Graphics Card,RX-PHXPMI,119.99,0.0,119.99
