img,rating,reviews,manufacturer,title,model,price,shipping_price,original_price,memory,price_per_gb,series,generation
https://c1.neweggimages.com/productimage/nb300/14-202-457-01.jpg,4.7,125,Sapphire Tech,SAPPHIRE PULSE Radeon RX 9060 XT 16GB GDDR6 PCI Express 5.0 x16 ATX Graphics Card 11350-03-20G,11350-03-20G,499.99,0.0,499.99,16.0,31.249375,RX 9060,RX 9000
https://c1.neweggimages.com/productimage/nb300/14-930-140-04.jpg,4.7,111,ASRock,ASRock Challenger Radeon RX 9060 XT 16GB GDDR6 PCI Express 5.0 x16 Graphics Card RX9060XT CL 16GO RX 9060XT,RX9060XT CL 16GO,469.99,0.0,498.49,16.0,29.374375,RX 9060,RX 9000
https://c1.neweggimages.com/productimage/nb300/14-932-768-19.png,4.8,241,GIGABYTE,GIGABYTE Gaming GeForce RTX 5070 Ti 16GB GDDR7 PCI Express 5.0 ATX Graphics Card GV-N507TGAMING OC-16GD,GV-N507TGAMING OC-16GD,1087.99,0.0,1271.99,16.0,67.999375,RTX 5070,RTX 5000
https://c1.neweggimages.com/productimage/nb300/14-930-145-02.png,4.6,139,ASRock,ASRock Challenger Radeon RX 9070 XT 16GB GDDR6 PCI Express 5.0 x16 Graphics Card RX9070XT CL 16G,RX9070XT CL 16G,719.99,0.0,719.99,16.0,44.999375,RX 9070,RX 9000
https://c1.neweggimages.com/productimage/nb300/14-932-753-03.png,4.6,299,GIGABYTE,GIGABYTE Gaming GeForce RTX 5080 16GB GDDR7 PCI Express 5.0 Graphics Card GV-N5080GAMING OC-16GD,GV-N5080GAMING OC-16GD,1699.99,0.0,1699.99,16.0,106.249375,RTX 5080,RTX 5000
https://c1.neweggimages.com/productimage/nb300/14-932-774-01.jpg,4.3,142,GIGABYTE,GIGABYTE Gaming GeForce RTX 5070 12GB GDDR7 PCI Express 5.0 ATX Graphics Card GV-N5070GAMING OC-12GD,GV-N5070GAMING OC-12GD,839.99,0.0,839.99,12.0,69.99916666666667,RTX 5070,RTX 5000
https://c1.neweggimages.com/productimage/nb300/14-930-138-03.jpg,4.5,74,ASRock,ASRock Challenger Radeon RX 9070 16GB GDDR6 PCI Express 5.0 x16 ATX Graphics Card RX9070 CL 16G,RX9070 CL 16G,649.99,0.0,650.0,16.0,40.624375,RX 9070,RX 9000
https://c1.neweggimages.com/productimage/nb300/14-932-827-12.jpg,4.5,235,GIGABYTE,GIGABYTE Gaming Radeon RX 9070 GRE 12GB GDDR6 PCI Express 5.0 ATX Graphics Card GV-R907GREGAMING OC-12GD,GV-R907GREGAMING OC-12GD,534.99,0.0,567.49,12.0,44.5825,RX 9070,RX 9000
https://c1.neweggimages.com/productimage/nb300/14-202-450-01.png,4.5,157,Sapphire Tech,SAPPHIRE PULSE Radeon RX 9070 XT 16GB GDDR6 PCI Express 5.0 x16 ATX Graphics Card 11348-03-20G,11348-03-20G,789.99,0.0,879.99,16.0,49.374375,RX 9070,RX 9000
https://c1.neweggimages.com/productimage/nb300/14-930-131-07.jpg,4.2,53,ASRock,ASRock Challenger Arc B580 12GB GDDR6 PCI Express 4.0 x8 ATX Graphics Card B580 CL 12GO,B580 CL 12GO,309.99,0.0,328.99,12.0,25.8325,Other,Other
https://c1.neweggimages.com/productimage/nb300/14-930-093-V03.jpg,4.6,75,ASRock,ASRock Challenger Radeon RX 7600 8GB GDDR6 PCI Express 4.0 x8 ATX Graphics Card RX7600 CL 8GO,RX7600 CL 8GO,299.99,0.0,329.99,8.0,37.49875,RX 7600,RX 7000
https://c1.neweggimages.com/productimage/nb300/AD2CS2603310UEZ4L2E.jpg,5.0,1,XFX,"XFX Quicksilver AMD Radeon RX 9070 XT Gaming Edition with 16GB GDDR6 HDMI 3xDP, AMD RDNA 4 RX-97TQICKBA",RX-97TQICKBA,729.99,0.0,788.49,16.0,45.624375,RX 9070,RX 9000
https://c1.neweggimages.com/productimage/nb300/14-202-448-01.png,4.5,158,Sapphire Tech,SAPPHIRE NITRO+ Radeon RX 9070 XT 16GB GDDR6 PCI Express 5.0 x16 ATX Graphics Card 11348-01-20G,11348-01-20G,849.99,0.0,949.99,16.0,53.124375,RX 9070,RX 9000
https://c1.neweggimages.com/productimage/nb300/14-982-011-22.jpg,4.6,393,MSI,MSI FRIEREN EDITION GeForce RTX 5070 Ti 16GB GDDR7 PCI Express 5.0 ATX Video Card RTX 5070 Ti 16G FRIEREN EDITION OC,RTX 5070 Ti 16G FRIEREN EDITION OC,1149.99,0.0,1299.99,16.0,71.874375,RTX 5070,RTX 5000
https://c1.neweggimages.com/productimage/nb300/14-932-771-02.jpg,4.8,241,GIGABYTE,GIGABYTE WindForce GeForce RTX 5070 Ti 16GB GDDR7 PCI Express 5.0 ATX Graphics Card GV-N507TWF3OC-16GD,GV-N507TWF3OC-16GD,1169.99,0.0,1169.99,16.0,73.124375,RTX 5070,RTX 5000
https://c1.neweggimages.com/productimage/nb300/14-932-751-07.jpg,4.5,235,GIGABYTE,GIGABYTE Gaming Radeon RX 9070 XT 16GB GDDR6 PCI Express 5.0 x16 ATX Graphics Card GV-R9070XTGAMING OC-16GD,GV-R9070XTGAMING OC-16GD,810.0,0.0,810.0,16.0,50.625,RX 9070,RX 9000
https://c1.neweggimages.com/productimage/nb300/14-930-084-06.jpg,4.3,355,ASRock,ASRock Radeon RX 7900 XTX 24GB GDDR6 PCI Express 4.0 Video Card RX7900XTX 24G - OEM,RADEON RX7900XTX 24G,1029.99,0.0,1029.99,24.0,42.91625,RX 7900,RX 7000
https://c1.neweggimages.com/productimage/nb300/14-137-965-12.jpg,4.6,166,MSI,MSI Ventus GeForce RTX 5060 Ti 8GB GDDR7 PCI Express 5.0 x 16 (use x8) ATX Graphics Card RTX 5060 Ti 8G VENTUS 2X OC PLUS,RTX 5060 Ti 8G VENTUS 2X OC PLUS,509.99,0.0,550.79,8.0,63.74875,RTX 5060,RTX 5000
https://c1.neweggimages.com/productimage/nb300/14-932-761-19.jpg,4.3,137,GIGABYTE,GIGABYTE Gaming GeForce RTX 5090 32GB GDDR7 PCI Express 5.0 ATX Graphics Card GV-N5090GAMING OC-32GD,GV-N5090GAMING OC-32GD,4899.99,0.0,4899.99,32.0,153.1246875,RTX 5090,RTX 5000
https://c1.neweggimages.com/productimage/nb300/14-987-002-01.png,4.5,152,Unknown,ONIX LUMI Arc B580 12GB GDDR6 PCI Express 4.0 x8 ATX Graphics Card 8346-00278,8346-00278,309.99,0.0,328.99,12.0,25.8325,Other,Other
https://c1.neweggimages.com/productimage/nb300/14-137-957-06.jpg,4.6,166,MSI,MSI Ventus GeForce RTX 5060 Ti 16GB GDDR7 PCI Express 5.0 x 16 (use x8) ATX Graphics Card RTX 5060 Ti 16G VENTUS 3X OC,RTX 5060 Ti 16G VENTUS 3X OC,799.99,0.0,799.99,16.0,49.999375,RTX 5060,RTX 5000
https://c1.neweggimages.com/productimage/nb300/14-137-919-07.jpg,4.7,136,MSI,MSI Gaming GeForce RTX 5090 32GB GDDR7 PCI Express 5.0 Graphics Card RTX 5090 32G GAMING TRIO OC,RTX 5090 32G GAMING TRIO OC,4899.99,0.0,4899.99,32.0,153.1246875,RTX 5090,RTX 5000
https://c1.neweggimages.com/productimage/nb300/14-137-914-09.jpg,4.5,248,MSI,MSI SHADOW GeForce RTX 5080 16GB GDDR7 PCI Express 5.0 Graphics Card RTX 5080 16G SHADOW 3X OC,RTX 5080 16G SHADOW 3X OC,1579.99,0.0,1579.99,16.0,98.749375,RTX 5080,RTX 5000
https://c1.neweggimages.com/productimage/nb300/14-932-777-02.jpg,4.3,142,GIGABYTE,GIGABYTE WindForce GeForce RTX 5070 12GB GDDR7 PCI Express 5.0 ATX Graphics Card GV-N5070WF3OC-12GD,GV-N5070WF3OC-12GD,799.99,0.0,799.99,12.0,66.66583333333334,RTX 5070,RTX 5000
https://c1.neweggimages.com/productimage/nb300/14-932-754-05.png,4.6,299,GIGABYTE,GIGABYTE WINDFORCE GeForce RTX 5080 16GB GDDR7 PCI Express 5.0 Graphics Card GV-N5080WF3OC-16GD,GV-N5080WF3OC-16GD,1599.99,0.0,1599.99,16.0,99.999375,RTX 5080,RTX 5000
https://c1.neweggimages.com/productimage/nb300/14-932-776-02.jpg,4.3,142,GIGABYTE,GIGABYTE Eagle GeForce RTX 5070 12GB GDDR7 PCI Express 5.0 ATX Graphics Card GV-N5070EAGLE OC-12GD,GV-N5070EAGLE OC-12GD,809.99,0.0,809.99,12.0,67.49916666666667,RTX 5070,RTX 5000
https://c1.neweggimages.com/productimage/nb300/14-150-910-01.jpg,4.7,27,XFX,"XFX Swift AMD Radeon RX 9060 XT OC Gaming Edition with 16GB GDDR6 HDMI 2xDP, AMD RDNA 4",RX-96TSW16BQ,509.99,0.0,509.99,16.0,31.874375,RX 9060,RX 9000
https://c1.neweggimages.com/productimage/nb300/14-932-769-02.jpg,4.8,241,GIGABYTE,GIGABYTE Eagle GeForce RTX 5070 Ti 16GB GDDR7 PCI Express 5.0 ATX Graphics Card GV-N507TEAGLEOC ICE-16GD,GV-N507TEAGLEOC ICE-16GD,1189.99,0.0,1227.19,16.0,74.374375,RTX 5070,RTX 5000
https://c1.neweggimages.com/productimage/nb300/14-137-993-03.jpg,4.6,393,MSI,MSI Ventus GeForce RTX 5070 Ti 16GB GDDR7 PCI Express 5.0 Graphics Card RTX 5070 TI 16G VENTUS 3X OC BLACK,RTX 5070 Ti 16G VENTUS 3X OC BLACK,1189.99,0.0,1219.99,16.0,74.374375,RTX 5070,RTX 5000
https://c1.neweggimages.com/productimage/nb300/14-932-824-07.jpg,4.8,158,GIGABYTE,GIGABYTE Gaming Radeon RX 9060 XT 16GB GDDR6 PCI Express 5.0 x16 ATX Graphics Card GV-R906XGAMINGOCICE-16GD,GV-R906XGAMINGOCICE-16GD,549.99,0.0,549.99,16.0,34.374375,RX 9060,RX 9000
https://c1.neweggimages.com/productimage/nb300/14-930-136-05.jpg,4.5,182,ASRock,ASRock Steel Legend Radeon RX 9070 XT 16GB GDDR6 PCI Express 5.0 x16 ATX Graphics Card RX9070XT SL 16G,RX9070XT SL 16G,769.99,0.0,769.99,16.0,48.124375,RX 9070,RX 9000
https://c1.neweggimages.com/productimage/nb300/14-150-899-01.jpg,4.6,91,XFX,XFX Mercury Radeon RX 9070 XT OC 16GB 256-Bit GDDR6 PCI-Express 5.0 RDNA 4 Graphics Card RX-97TRGBBB9,RX-97TRGBBB9,899.99,0.0,899.99,16.0,56.249375,RX 9070,RX 9000
https://c1.neweggimages.com/productimage/nb300/14-930-076-01.jpg,4.1,152,ASRock,ASRock Challenger Arc A380 6GB GDDR6 PCI Express 4.0 ITX Video Card A380 CLI 6G OC,A380 CLI 6G OC,139.99,6.99,148.49,6.0,23.331666666666667,Other,Other
https://c1.neweggimages.com/productimage/nb300/14-932-806-03.jpg,4.8,158,GIGABYTE,GIGABYTE Gaming Radeon RX 9060 XT 16GB GDDR6 PCI Express 5.0 x16 ATX Graphics Card GV-R9060XTGAMING OC-16GD RX 9060XT,GV-R9060XTGAMING OC-16GD,529.99,0.0,529.99,16.0,33.124375,RX 9060,RX 9000
https://c1.neweggimages.com/productimage/nb300/14-137-941-04.jpg,4.7,210,MSI,MSI SHADOW GeForce RTX 5070 12GB GDDR7 PCI Express 5.0 ATX Graphics Card RTX 5070 12G SHADOW 3X OC,RTX 5070 12G SHADOW 3X OC,809.99,0.0,809.99,12.0,67.49916666666667,RTX 5070,RTX 5000
https://c1.neweggimages.com/productimage/nb300/14-126-756-12.png,4.6,249,ASUS,ASUS PRIME GeForce RTX 5070 Ti 16GB 256-Bit GDDR7 PCI Express 5.0 DLSS 4.0 Graphics Card PRIME-RTX5070TI-16G,PRIME-RTX5070TI-16G,1119.99,0.0,1187.49,16.0,69.999375,RTX 5070,RTX 5000
https://c1.neweggimages.com/productimage/nb300/14-126-743-11.png,4.7,173,ASUS,ASUS TUF Gaming GeForce RTX 5080 16GB GDDR7 OC Edition TUF-RTX5080-O16G-GAMING PCI-Express 5.0 DLSS 4.0 Graphics Card,TUF-RTX5080-O16G-GAMING,1899.99,0.0,1899.99,16.0,118.749375,RTX 5080,RTX 5000
https://c1.neweggimages.com/productimage/nb300/14-137-977-06.jpg,4.6,166,MSI,MSI SHADOW GeForce RTX 5060 Ti 16GB GDDR7 PCI Express 5.0 Graphics Card RTX 5060 Ti 16G SHADOW 2X OC PLUS,RTX 5060 Ti 16G SHADOW 2X OC PLUS,779.99,0.0,842.39,16.0,48.749375,RTX 5060,RTX 5000
https://c1.neweggimages.com/productimage/nb300/14-930-134-03.png,4.5,26,ASRock,ASRock Challenger Arc B570 10GB GDDR6 PCI Express 4.0 x8 ATX Graphics Card B570 CL 10GO,B570 CL 10GO,259.99,0.0,275.99,10.0,25.999000000000002,Other,Other
https://c1.neweggimages.com/productimage/nb300/14-137-879-01.png,5.0,19,MSI,MSI LP GeForce RTX 3050 6GB GDDR6 PCI Express 4.0 x8 ATX Graphics Card RTX 3050 LP 6G OC,RTX 3050 LP 6G OC,219.99,9.99,299.35,6.0,36.665,RTX 3050,RTX 3000
https://c1.neweggimages.com/productimage/nb300/14-137-878-01.png,4.3,35,MSI,MSI Ventus GeForce RTX 3050 6GB GDDR6 PCI Express 4.0 x8 ATX Graphics Card RTX 3050 VENTUS 2X 6G OC,RTX 3050 VENTUS 2X 6G OC,259.99,0.0,259.99,6.0,43.33166666666667,RTX 3050,RTX 3000
https://c1.neweggimages.com/productimage/nb300/14-932-810-02.jpg,4.3,137,GIGABYTE,GIGABYTE AORUS GeForce RTX 5090 32GB GDDR7 PCI Express 5.0 x16 ATX Graphics Card GV-N5090AORUSST ICE-32GD,GV-N5090AORUSST ICE-32GD,4999.99,0.0,5029.99,32.0,156.2496875,RTX 5090,RTX 5000
https://c1.neweggimages.com/productimage/nb300/14-932-817-06.png,5.0,9,GIGABYTE,GIGABYTE Low Profile GeForce RTX 5050 8GB GDDR6 PCI Express 5.0 x8 Low Profile Graphics Card GV-N5050OC-8GL,GV-N5050OC-8GL,299.99,0.0,317.99,8.0,37.49875,RTX 5050,RTX 5000
https://c1.neweggimages.com/productimage/nb300/14-137-933-07.jpg,4.6,393,MSI,MSI Ventus GeForce RTX 5070 Ti 16GB GDDR7 PCI Express 5.0 ATX Graphics Card RTX 5070 TI 16G VENTUS 3X OC,RTX 5070 TI 16G VENTUS 3X OC,1179.99,0.0,1179.99,16.0,73.749375,RTX 5070,RTX 5000
https://c1.neweggimages.com/productimage/nb300/14-137-810-02.png,4.8,26,MSI,MSI Ventus GeForce RTX 3050 8GB GDDR6 PCI Express 4.0 x8 ATX Graphics Card RTX 3050 VENTUS 2X XS 8G OC,RTX 3050 Ventus 2X XS 8G OC,259.99,0.0,275.99,8.0,32.49875,RTX 3050,RTX 3000
https://c1.neweggimages.com/productimage/nb300/1FT-000Y-00BZ1-01.png,4.6,249,ASUS,ASUS TUF Gaming white GeForce RTX 5070 Ti OC Edition 16GB GDDR7 TUF-RTX5070TI-O16G-WHITE-GAMING PCI-Express 5.0 DLSS 4.0 Graphics Card,TUF-RTX5070TI-O16G-WHITE-GAMING,1499.0,0.0,1499.0,16.0,93.6875,RTX 5070,RTX 5000
https://c1.neweggimages.com/productimage/nb300/14-932-804-13.jpg,4.4,48,GIGABYTE,GIGABYTE WINDFORCE GeForce RTX 5060 8GB GDDR7 PCI Express 5.0 ATX Graphics Card GV-N5060WF2OC-8GD,GV-N5060WF2OC-8GD,459.99,0.0,459.99,8.0,57.49875,RTX 5060,RTX 5000
https://c1.neweggimages.com/productimage/nb300/14-500-644-01.jpg,5.0,1,ZOTAC,ZOTAC ARCTICSTORM AIO GeForce RTX 5090 32GB GDDR7 PCI Express 5.0 x16 ATX Graphics Card RTX 5090 ARCTICSTORM AIO,ZT-B50900K-30A,6900.0,0.0,6900.0,32.0,215.625,RTX 5090,RTX 5000
https://c1.neweggimages.com/productimage/nb300/14-932-765-02.jpg,4.3,137,GIGABYTE,GIGABYTE AORUS GeForce RTX 5090 32GB GDDR7 PCI Express 5.0 ATX Graphics Card GV-N5090AORUSM ICE-32GD,GV-N5090AORUSM ICE-32GD,4929.99,0.0,4929.99,32.0,154.0621875,RTX 5090,RTX 5000
https://c1.neweggimages.com/productimage/nb300/14-932-826-05.jpg,4.5,114,GIGABYTE,GIGABYTE AORUS GeForce RTX 5060 Ti 16GB GDDR7 Graphics AORUS RTX 5060 TI AI BOX,GV-N506TIXEB-16GD,899.99,0.0,935.99,16.0,56.249375,RTX 5060,RTX 5000
https://c1.neweggimages.com/productimage/nb300/14-137-938-04.jpg,4.7,210,MSI,MSI Gaming GeForce RTX 5070 12GB GDDR7 PCI Express 5.0 ATX Graphics Card RTX 5070 12G GAMING TRIO OC,RTX 5070 12G GAMING TRIO OC,849.99,0.0,917.99,12.0,70.8325,RTX 5070,RTX 5000
https://c1.neweggimages.com/productimage/nb300/14-500-638-01.jpg,5.0,5,ZOTAC,ZOTAC Twin Edge OC GeForce RTX 5060 Ti 8GB GDDR7 PCI Express 5.0 x 8 ATX Graphics Card ZOTAC GAMING GeForce RTX 5060 Ti 8GB Twin Edge OC,ZT-B50610H-10A,529.99,0.0,529.99,8.0,66.24875,RTX 5060,RTX 5000
https://c1.neweggimages.com/productimage/nb300/14-137-978-01.jpg,4.6,166,MSI,MSI SHADOW GeForce RTX 5060 Ti 8GB GDDR7 PCI Express 5.0 Graphics Card RTX 5060 Ti 8G SHADOW 2X OC PLUS,RTX 5060 Ti 8G SHADOW 2X OC PLUS,499.99,0.0,519.88,8.0,62.49875,RTX 5060,RTX 5000
https://c1.neweggimages.com/productimage/nb300/14-932-755-05.png,4.6,299,GIGABYTE,GIGABYTE AORUS GeForce RTX 5080 16GB GDDR7 PCI Express 5.0 Graphics Card GV-N5080AORUS M-16GD,GV-N5080AORUS M-16GD,1799.99,0.0,1799.99,16.0,112.499375,RTX 5080,RTX 5000
https://c1.neweggimages.com/productimage/nb300/14-932-756-05.png,4.6,299,GIGABYTE,GIGABYTE AERO GeForce RTX 5080 16GB GDDR7 PCI Express 5.0 Graphics Card GV-N5080AERO OC-16GD,GV-N5080AERO OC-16GD,1749.99,0.0,1749.99,16.0,109.374375,RTX 5080,RTX 5000
https://c1.neweggimages.com/productimage/nb300/14-137-976-03.jpg,4.9,21,MSI,MSI SHADOW GeForce RTX 5060 8GB GDDR7 PCI Express 5.0 x 16 (use x8) Graphics Card RTX 5060 8G SHADOW 2X OC,RTX 5060 8G SHADOW 2X OC,469.99,0.0,469.99,8.0,58.74875,RTX 5060,RTX 5000
https://c1.neweggimages.com/productimage/nb300/14-150-888-22.png,4.4,16,XFX,XFX Speedster QICK309 Radeon RX 7600 XT 16GB Video Card RX-76TQICKBP,RX-76TQICKBP,399.99,0.0,399.99,16.0,24.999375,RX 7600,RX 7000
https://c1.neweggimages.com/productimage/nb300/14-932-749-02.jpg,4.8,13,GIGABYTE,GIGABYTE WINDFORCE GeForce RTX 3050 6GB GDDR6 PCI Express 4.0 x8 ATX Graphics Card GV-N3050WF2OCV2-6GD,GV-N3050WF2OCV2-6GD,286.86,0.0,286.86,6.0,47.81,RTX 3050,RTX 3000
https://c1.neweggimages.com/productimage/nb300/14-932-767-02.jpg,4.8,241,GIGABYTE,GIGABYTE AERO GeForce RTX 5070 Ti 16GB GDDR7 PCI Express 5.0 ATX Graphics Card GV-N507TAERO OC-16GD,GV-N507TAERO OC-16GD,1259.99,0.0,1259.99,16.0,78.749375,RTX 5070,RTX 5000
https://c1.neweggimages.com/productimage/nb300/14-150-900-05.jpg,4.6,91,XFX,XFX Swift AMD Radeon RX 9070 XT RNDA 4 16GB 256-Bit GDDR6 PCI-Express 5.0 RDNA 4 Graphics Card RX-97TSWF3B9,RX-97TSWF3B9,749.99,0.0,749.99,16.0,46.874375,RX 9070,RX 9000
https://c1.neweggimages.com/productimage/nb300/14-126-756-12.png,4.6,249,ASUS,ASUS PRIME GeForce RTX 5070 Ti 16GB GDDR7 OC Edition PCI Express 5.0 DLSS 4.0 Graphics Card PRIME-RTX5070TI-O16G,PRIME-RTX5070TI-O16G,1199.99,0.0,1199.99,16.0,74.999375,RTX 5070,RTX 5000
https://c1.neweggimages.com/productimage/nb300/14-137-935-17.jpg,4.6,393,MSI,MSI SHADOW GeForce RTX 5070 Ti 16GB GDDR7 PCI Express 5.0 ATX Graphics Card RTX 5070 TI 16G SHADOW 3X OC,RTX 5070 TI 16G SHADOW 3X OC,1169.99,0.0,1169.99,16.0,73.124375,RTX 5070,RTX 5000
https://c1.neweggimages.com/productimage/nb300/14-126-776-02.png,4.7,173,ASUS,ASUS PRIME GeForce RTX 5080 16GB 256-Bit GDDR7 PCI-Express 5.0 DLSS 4.0 Graphics Card PRIME-RTX5080-16G,PRIME-RTX5080-16G,1681.68,0.0,1681.68,16.0,105.105,RTX 5080,RTX 5000
https://c1.neweggimages.com/productimage/nb300/14-930-112-05.jpg,4.2,24,ASRock,ASRock Challenger Arc A580 8GB GDDR6 PCI Express 4.0 x16 ATX Graphics Card A580 CL 8GO,A580 CL 8GO,199.99,0.0,199.99,8.0,24.99875,Other,Other
https://c1.neweggimages.com/productimage/nb300/14-126-817-01.png,4.9,7,ASUS,ASUS Dual Radeon RX 9060 XT 16GB GDDR6 PCI Express 5.0 x16 ATX Graphics Card DUAL-RX9060XT-16G,DUAL-RX9060XT-16G,479.0,0.0,507.99,16.0,29.9375,RX 9060,RX 9000
https://c1.neweggimages.com/productimage/nb300/14-932-658-08.jpg,4.7,41,GIGABYTE,GIGABYTE WINDFORCE OC GeForce RTX 3060 12GB GDDR6 PCI Express 4.0 x16 ATX Graphics Card GV-N3060WF2OC-12GD REV2.0,GV-N3060WF2OC-12GD REV2.0,459.99,0.0,487.99,12.0,38.3325,RTX 3060,RTX 3000
https://c1.neweggimages.com/productimage/nb300/14-137-944-11.jpg,4.7,210,MSI,MSI SHADOW GeForce RTX 5070 12GB GDDR7 PCI Express 5.0 ATX Graphics Card RTX 5070 12G SHADOW 2X OC,RTX 5070 12G SHADOW 2X OC,970.9,0.0,970.9,12.0,80.90833333333333,RTX 5070,RTX 5000
https://c1.neweggimages.com/productimage/nb300/14-930-147-05.jpg,4.4,7,ASRock,ASRock Taichi Radeon RX 9070 XT 16GB GDDR6 PCI Express 5.0 x16 Graphics Card,RX9070XT TCW 16GO,839.99,0.0,890.49,16.0,52.499375,RX 9070,RX 9000
https://c1.neweggimages.com/productimage/nb300/14-137-990-04.jpg,4.6,393,MSI,MSI MLG Edition GeForce RTX 5070 Ti 16GB GDDR7 PCI Express 5.0 Graphics Card RTX 5070 Ti 16G MLG EDITION OC,RTX 5070 Ti 16G MLG EDITION OC,1099.99,0.0,1099.99,16.0,68.749375,RTX 5070,RTX 5000
https://c1.neweggimages.com/productimage/nb300/14-126-761-01.png,4.5,175,ASUS,ASUS PRIME GeForce RTX 5070 12GB 192-Bit GDDR7 PCI Express 5.0 Graphics Card PRIME-RTX5070-12G,PRIME-RTX5070-12G,819.99,0.0,819.99,12.0,68.3325,RTX 5070,RTX 5000
https://c1.neweggimages.com/productimage/nb300/14-930-135-02.jpg,4.5,79,ASRock,ASRock Taichi Radeon RX 9070 XT 16GB GDDR6 PCI Express 5.0 x16 ATX Graphics Card RX9070XT TC 16GO,RX9070XT TC 16GO,789.99,0.0,837.49,16.0,49.374375,RX 9070,RX 9000
https://c1.neweggimages.com/productimage/nb300/14-126-791-01.png,4.8,60,ASUS,ASUS PRIME GeForce RTX 5060 Ti 16GB 128-Bit GDDR7 PCI Express 5.0 x8 DLSS 4.0 Graphics Card PRIME-RTX5060TI-16G,PRIME-RTX5060TI-16G,809.99,0.0,874.79,16.0,50.624375,RTX 5060,RTX 5000
https://c1.neweggimages.com/productimage/nb300/14-932-751-01.jpg,4.5,235,GIGABYTE,GIGABYTE Gaming Radeon RX 9070 XT 16GB GDDR6 PCI Express 5.0 x16 Graphics Card GV-R9070XTGAMING-16GD,GV-R9070XTGAMING-16GD,999.99,0.0,999.99,16.0,62.499375,RX 9070,RX 9000
https://c1.neweggimages.com/productimage/nb300/14-982-006-03.jpg,4.6,393,MSI,MSI Ventus GeForce RTX 5070 Ti 16GB GDDR7 PCI Express 5.0 Graphics Card RTX 5070 Ti 16G VENTUS 3X PZ OC BLACK,RTX 5070 Ti 16G VENTUS 3X PZ OC BLACK,1199.99,0.0,1199.99,16.0,74.999375,RTX 5070,RTX 5000
https://c1.neweggimages.com/productimage/nb300/14-126-524-01.jpg,4.7,261,ASUS,ASUS Dual GeForce RTX 3060 12GB GDDR6 PCI Express 4.0 Graphics Card DUAL-RTX3060-O12G-V2,DUAL-RTX3060-O12G-V2,458.81,0.0,474.0,12.0,38.23416666666667,RTX 3060,RTX 3000
https://c1.neweggimages.com/productimage/nb300/14-126-814-02.png,4.6,97,ASUS,ASUS ROG Astral GeForce RTX 5090 32GB GDDR7 PCI Express 5.0 Graphics Card ROG-ASTRAL-RTX5090-O32G-WHITE,ROG-ASTRAL-RTX5090-O32G-WHITE,6499.0,0.0,6499.0,32.0,203.09375,RTX 5090,RTX 5000
https://c1.neweggimages.com/productimage/nb300/14-932-793-01.jpg,4.5,114,GIGABYTE,GIGABYTE Gaming GeForce RTX 5060 Ti 8GB GDDR7 PCI Express 5.0 x8 ATX Graphics Card GV-N506TGAMING OC-8GD,GV-N506TGAMING OC-8GD,529.99,0.0,551.19,8.0,66.24875,RTX 5060,RTX 5000
https://c1.neweggimages.com/productimage/nb300/14-150-909-01.jpg,4.9,10,XFX,"XFX SWIFT AMD Radeon RX 9060 XT OC White Triple Fan Gaming Edition with 16GB GDDR6 HDMI 2xDP, AMD RDNA 4 RX 9060XT 16GB",RX-96TS316W7,549.99,0.0,549.99,16.0,34.374375,RX 9060,RX 9000
https://c1.neweggimages.com/productimage/nb300/14-930-146-07.jpg,4.9,13,ASRock,ASRock Monster Hunter Wilds Radeon RX 9070 XT 16GB GDDR6 PCI Express 5.0 x16 Graphics Card RX9070XT MH 16G,RX9070XT MH 16G,769.99,0.0,816.49,16.0,48.124375,RX 9070,RX 9000
https://c1.neweggimages.com/productimage/nb300/14-126-798-01.png,4.8,60,ASUS,ASUS Dual GeForce RTX 5060 Ti 16GB 128-Bit GDDR7 PCI Express 5.0 x8 DLSS 4.0 Graphics Card DUAL-RTX5060TI-O16G,DUAL-RTX5060TI-O16G,799.99,0.0,863.99,16.0,49.999375,RTX 5060,RTX 5000
https://c1.neweggimages.com/productimage/nb300/14-932-796-01.jpg,4.5,114,GIGABYTE,GIGABYTE WindForce GeForce RTX 5060 Ti 8GB GDDR7 PCI Express 5.0 x8 ATX Graphics Card GV-N506TWF2OC-8GD,GV-N506TWF2OC-8GD,509.99,0.0,509.99,8.0,63.74875,RTX 5060,RTX 5000
https://c1.neweggimages.com/productimage/nb300/14-126-744-02.png,4.7,173,ASUS,ASUS PRIME GeForce RTX 5080 16GB GDDR7 OC Edition PRIME-RTX5080-O16G PCI-Express 5.0 DLSS 4.0 Graphics Card,PRIME-RTX5080-O16G,1699.99,0.0,1699.99,16.0,106.249375,RTX 5080,RTX 5000
https://c1.neweggimages.com/productimage/nb300/14-137-992-01.jpg,4.6,166,MSI,MSI Ventus GeForce RTX 5060 Ti 16GB GDDR7 PCI Express 5.0 x16 (use x8) Graphics Card (RTX 5060 Ti 16G VENTUS 2X OC BLACK PLUS),RTX 5060 Ti 16G VENTUS 2X OC BLACK PLUS,998.0,0.0,998.0,16.0,62.375,RTX 5060,RTX 5000
